parent_id,name,phone,occupation,address,student_id
P04270,Samuel Desta,0935540068,Nurse,Alem Bank,ST04270
P04271,Genet Solomon,0932276905,Engineer,Akaki,ST04271
P04272,Robel Abebe,0991114657,Nurse,Alem Bank,ST04272
P04273,Saba Yohannes,0970439550,Farmer,Kolfe,ST04273
P04274,Biniam Getachew,0993036446,Government Employee,Lebu,ST04274
P04275,Solomon Abebe,0926172187,Farmer,Alem Bank,ST04275
P04276,Biruk Fikre,0992474288,Driver,Kolfe,ST04276
P04277,Eden Girma,0986047775,Driver,Akaki,ST04277
P04278,Samrawit Kebede,0946322819,Teacher,Nefas Silk,ST04278
P04279,Yosef Abebe,0942089969,Government Employee,Akaki,ST04279
P04280,Saba Tsegaye,0927627718,Teacher,Nefas Silk,ST04280
P04281,Selam Kebede,0960789182,Engineer,Akaki,ST04281
P04282,Ruth Abebe,0988813240,Merchant,Nefas Silk,ST04282
P04283,Robel Tesema,0946898875,Government Employee,Alem Bank,ST04283
P04284,Biruk Alemu,0919720416,Farmer,Lebu,ST04284
P04285,Solomon Fikre,0999335996,Merchant,Akaki,ST04285
P04286,Hiwot Getachew,0952441932,Teacher,Kality,ST04286
P04287,Robel Bekele,0926563464,Merchant,Nefas Silk,ST04287
P04288,Mahlet Mekonnen,0921374430,Engineer,Kolfe,ST04288
P04289,Elias Abebe,0970516765,Farmer,Alem Bank,ST04289
P04290,Kaleb Tsegaye,0933954377,Government Employee,Alem Bank,ST04290
P04291,Solomon Alemu,0923926199,Merchant,Kality,ST04291
P04292,Elias Hailu,0956258571,Nurse,Kality,ST04292
P04293,Biruk Kebede,0930865206,Engineer,Akaki,ST04293
P04294,Betelhem Tsegaye,0928348764,Farmer,Lebu,ST04294
P04295,Daniel Nigatu,0999555117,Merchant,Lebu,ST04295
P04296,Betelhem Fikre,0990676212,Driver,Nefas Silk,ST04296
P04297,Liya Tesfaye,0973495585,Government Employee,Alem Bank,ST04297
P04298,Biruk Getachew,0973489599,Farmer,Lebu,ST04298
P04299,Henok Getachew,0949746053,Engineer,Lebu,ST04299
P04300,Henok Girma,0954195057,Teacher,Kolfe,ST04300
P04301,Samrawit Bekele,0935639841,Nurse,Alem Bank,ST04301
P04302,Almaz Kebede,0976584133,Government Employee,Kolfe,ST04302
P04303,Daniel Alemu,0992561909,Farmer,Alem Bank,ST04303
P04304,Meron Tesfaye,0945099260,Nurse,Nefas Silk,ST04304
P04305,Kidus Fikre,0971518860,Government Employee,Alem Bank,ST04305
P04306,Selam Nigatu,0954456792,Driver,Nefas Silk,ST04306
P04307,Betelhem Tadesse,0989119696,Merchant,Kality,ST04307
P04308,Eden Tsegaye,0990788712,Engineer,Alem Bank,ST04308
P04309,Ruth Nigatu,0956560188,Engineer,Kality,ST04309
P04310,Bereket Bekele,0992755463,Merchant,Lebu,ST04310
P04311,Natnael Tsegaye,0948056256,Teacher,Kolfe,ST04311
P04312,Betelhem Kebede,0979350378,Farmer,Lebu,ST04312
P04313,Ruth Nigatu,0921135253,Merchant,Alem Bank,ST04313
P04314,Yosef Worku,0987076785,Engineer,Kality,ST04314
P04315,Solomon Tesfaye,0965872950,Driver,Kality,ST04315
P04316,Mekdes Yohannes,0955203105,Driver,Alem Bank,ST04316
P04317,Samrawit Tesema,0913347277,Engineer,Alem Bank,ST04317
P04318,Filmon Kebede,0977244416,Teacher,Akaki,ST04318
P04319,Hana Bekele,0937210851,Farmer,Nefas Silk,ST04319
P04320,Almaz Tesfaye,0977026091,Teacher,Nefas Silk,ST04320
P04321,Natnael Kebede,0971872099,Government Employee,Kolfe,ST04321
P04322,Yonatan Kebede,0958784971,Farmer,Lebu,ST04322
P04323,Kaleb Yohannes,0967792765,Government Employee,Alem Bank,ST04323
P04324,Selam Bekele,0953681190,Nurse,Alem Bank,ST04324
P04325,Biniam Yohannes,0984340974,Government Employee,Akaki,ST04325
P04326,Yonatan Hailu,0970000134,Nurse,Lebu,ST04326
P04327,Liya Kebede,0976685644,Engineer,Kality,ST04327
P04328,Daniel Desta,0983778929,Nurse,Kolfe,ST04328
P04329,Samrawit Tesema,0914224095,Merchant,Alem Bank,ST04329
P04330,Abel Kebede,0970149160,Farmer,Alem Bank,ST04330
P04331,Ruth Fikre,0959460084,Farmer,Alem Bank,ST04331
P04332,Saron Getachew,0989052452,Teacher,Nefas Silk,ST04332
P04333,Eden Hailu,0992781012,Teacher,Lebu,ST04333
P04334,Rediet Nigatu,0980286736,Farmer,Nefas Silk,ST04334
P04335,Liya Fikre,0924316073,Merchant,Nefas Silk,ST04335
P04336,Saba Abebe,0987310330,Government Employee,Alem Bank,ST04336
P04337,Abel Desta,0925829531,Merchant,Kolfe,ST04337
P04338,Meron Tesema,0975388431,Nurse,Akaki,ST04338
P04339,Liya Kebede,0939647851,Nurse,Kolfe,ST04339
P04340,Bethlehem Girma,0915600115,Merchant,Alem Bank,ST04340
P04341,Saron Hailu,0920210862,Driver,Lebu,ST04341
P04342,Tewodros Alemu,0960399976,Engineer,Nefas Silk,ST04342
P04343,Tewodros Yohannes,0970269169,Engineer,Kality,ST04343
P04344,Mahlet Kebede,0966170080,Government Employee,Akaki,ST04344
P04345,Nahom Nigatu,0998969238,Nurse,Kolfe,ST04345
P04346,Mekdes Desta,0952436764,Merchant,Lebu,ST04346
P04347,Genet Mekonnen,0912371334,Engineer,Kality,ST04347
P04348,Dawit Solomon,0953686697,Government Employee,Kolfe,ST04348
P04349,Saba Kassa,0919158223,Engineer,Alem Bank,ST04349
P04350,Kaleb Girma,0952013613,Teacher,Alem Bank,ST04350
P04351,Hiwot Bekele,0999030131,Teacher,Kolfe,ST04351
P04352,Ruth Alemu,0981191213,Teacher,Nefas Silk,ST04352
P04353,Saron Tesfaye,0916948525,Nurse,Alem Bank,ST04353
P04354,Samrawit Fikre,0992676457,Merchant,Alem Bank,ST04354
P04355,Henok Fikre,0943487673,Teacher,Akaki,ST04355
P04356,Tewodros Hailu,0963572316,Merchant,Kality,ST04356
P04357,Rahel Kebede,0911920039,Teacher,Alem Bank,ST04357
P04358,Yared Kassa,0976517726,Nurse,Lebu,ST04358
P04359,Biruk Bekele,0982848835,Farmer,Akaki,ST04359
P04360,Daniel Girma,0925351339,Teacher,Nefas Silk,ST04360
P04361,Dawit Worku,0919103848,Teacher,Alem Bank,ST04361
P04362,Tewodros Hailu,0953770828,Driver,Lebu,ST04362
P04363,Yosef Bekele,0915963624,Nurse,Nefas Silk,ST04363
P04364,Tewodros Tesfaye,0987841809,Farmer,Kolfe,ST04364
P04365,Mahlet Mekonnen,0976060163,Nurse,Nefas Silk,ST04365
P04366,Bereket Tsegaye,0997134083,Teacher,Akaki,ST04366
P04367,Genet Kassa,0928298600,Driver,Lebu,ST04367
P04368,Elias Yohannes,0954447045,Engineer,Kality,ST04368
P04369,Bethlehem Kebede,0915386577,Engineer,Nefas Silk,ST04369
P04370,Bethlehem Getachew,0946454606,Government Employee,Kality,ST04370
P04371,Yosef Hailu,0936990784,Farmer,Kality,ST04371
P04372,Liya Hailu,0974676402,Government Employee,Kolfe,ST04372
P04373,Biruk Kassa,0960909114,Teacher,Kolfe,ST04373
P04374,Fikirte Mekonnen,0934955280,Engineer,Kality,ST04374
P04375,Mekdes Kebede,0973794991,Driver,Kality,ST04375
P04376,Samuel Tsegaye,0974507546,Farmer,Lebu,ST04376
P04377,Bereket Nigatu,0968046782,Farmer,Kality,ST04377
P04378,Rediet Worku,0939222714,Driver,Alem Bank,ST04378
P04379,Henok Tesema,0997732312,Merchant,Alem Bank,ST04379
P04380,Liya Fikre,0913055493,Driver,Akaki,ST04380
P04381,Hiwot Hailu,0933912470,Government Employee,Kolfe,ST04381
P04382,Biniam Kebede,0942265134,Government Employee,Nefas Silk,ST04382
P04383,Abel Bekele,0921464917,Government Employee,Alem Bank,ST04383
P04384,Filmon Nigatu,0973290046,Teacher,Kality,ST04384
P04385,Biruk Yohannes,0965139302,Government Employee,Akaki,ST04385
P04386,Filmon Mekonnen,0928618028,Driver,Akaki,ST04386
P04387,Fikirte Tadesse,0926817465,Nurse,Kality,ST04387
P04388,Saba Fikre,0914317420,Nurse,Lebu,ST04388
P04389,Saba Kassa,0961164298,Government Employee,Akaki,ST04389
P04390,Liya Tesfaye,0927959423,Nurse,Akaki,ST04390
P04391,Liya Desta,0911555869,Nurse,Nefas Silk,ST04391
P04392,Nahom Hailu,0984977191,Merchant,Alem Bank,ST04392
P04393,Yared Nigatu,0972906361,Farmer,Akaki,ST04393
P04394,Samuel Solomon,0984307244,Teacher,Kolfe,ST04394
P04395,Biniam Tesema,0992608797,Teacher,Akaki,ST04395
P04396,Genet Fekadu,0979023582,Engineer,Nefas Silk,ST04396
P04397,Filmon Tsegaye,0926947636,Driver,Alem Bank,ST04397
P04398,Selam Alemu,0970266888,Merchant,Lebu,ST04398
P04399,Almaz Hailu,0976650013,Farmer,Kality,ST04399
P04400,Yonatan Getachew,0945778366,Engineer,Nefas Silk,ST04400
P04401,Biruk Desta,0915102690,Teacher,Lebu,ST04401
P04402,Bereket Nigatu,0980941857,Nurse,Lebu,ST04402
P04403,Samrawit Tadesse,0954532936,Engineer,Lebu,ST04403
P04404,Almaz Tesfaye,0920812916,Government Employee,Kality,ST04404
P04405,Elias Solomon,0978166850,Driver,Akaki,ST04405
P04406,Robel Tadesse,0945056332,Merchant,Nefas Silk,ST04406
P04407,Nahom Kassa,0985199137,Merchant,Lebu,ST04407
P04408,Samrawit Tadesse,0943794887,Merchant,Nefas Silk,ST04408
P04409,Dawit Girma,0990246545,Farmer,Lebu,ST04409
P04410,Saron Kassa,0953145740,Farmer,Alem Bank,ST04410
P04411,Abel Fikre,0961628291,Farmer,Lebu,ST04411
P04412,Dawit Hailu,0945949799,Teacher,Akaki,ST04412
P04413,Mahlet Worku,0997108021,Nurse,Kality,ST04413
P04414,Daniel Bekele,0938243099,Engineer,Nefas Silk,ST04414
P04415,Hana Nigatu,0961626069,Driver,Kolfe,ST04415
P04416,Biniam Yohannes,0984197450,Driver,Kality,ST04416
P04417,Yared Abebe,0965224246,Government Employee,Lebu,ST04417
P04418,Genet Fikre,0937061636,Farmer,Kality,ST04418
P04419,Natnael Kassa,0993369684,Teacher,Kolfe,ST04419
P04420,Samrawit Bekele,0968026268,Nurse,Akaki,ST04420
P04421,Bethlehem Fikre,0954480843,Nurse,Lebu,ST04421
P04422,Kidus Mekonnen,0944479406,Teacher,Lebu,ST04422
P04423,Fikirte Fikre,0993730755,Nurse,Kality,ST04423
P04424,Saron Solomon,0991478820,Nurse,Alem Bank,ST04424
P04425,Robel Nigatu,0971005142,Engineer,Nefas Silk,ST04425
P04426,Rahel Abebe,0914427664,Farmer,Lebu,ST04426
P04427,Bereket Desta,0985198441,Engineer,Kolfe,ST04427
P04428,Eden Solomon,0914243395,Engineer,Kolfe,ST04428
P04429,Yosef Hailu,0921686907,Engineer,Kolfe,ST04429
P04430,Hana Kassa,0978307290,Nurse,Kolfe,ST04430
P04431,Samuel Abebe,0938823754,Teacher,Akaki,ST04431
P04432,Mahlet Desta,0964556824,Government Employee,Nefas Silk,ST04432
P04433,Hiwot Tesema,0990745027,Merchant,Kolfe,ST04433
P04434,Abel Fekadu,0930630773,Driver,Akaki,ST04434
P04435,Biniam Tesfaye,0933590895,Driver,Lebu,ST04435
P04436,Tigist Fekadu,0991782537,Teacher,Kolfe,ST04436
P04437,Genet Desta,0978697047,Merchant,Nefas Silk,ST04437
P04438,Hana Kassa,0940296213,Driver,Lebu,ST04438
P04439,Nahom Kebede,0998656264,Driver,Lebu,ST04439
P04440,Yonatan Hailu,0990913050,Driver,Alem Bank,ST04440
P04441,Mahlet Solomon,0988717076,Farmer,Kolfe,ST04441
P04442,Hana Yohannes,0959562413,Teacher,Kolfe,ST04442
P04443,Robel Fikre,0941403474,Teacher,Kolfe,ST04443
P04444,Mahlet Kassa,0916404259,Government Employee,Nefas Silk,ST04444
P04445,Meron Abebe,0978409023,Government Employee,Nefas Silk,ST04445
P04446,Meron Kassa,0954584274,Merchant,Lebu,ST04446
P04447,Biruk Mekonnen,0954895593,Farmer,Alem Bank,ST04447
P04448,Rahel Girma,0994561191,Merchant,Alem Bank,ST04448
P04449,Betelhem Getachew,0940262612,Farmer,Alem Bank,ST04449
P04450,Elias Nigatu,0957657734,Teacher,Akaki,ST04450
P04451,Samrawit Solomon,0918789185,Engineer,Akaki,ST04451
P04452,Rahel Alemu,0927561794,Farmer,Lebu,ST04452
P04453,Dawit Kebede,0962705065,Merchant,Akaki,ST04453
P04454,Bereket Kassa,0990651591,Engineer,Akaki,ST04454
P04455,Kaleb Getachew,0921953175,Nurse,Nefas Silk,ST04455
P04456,Solomon Fikre,0984560923,Driver,Akaki,ST04456
P04457,Hana Solomon,0953807347,Engineer,Alem Bank,ST04457
P04458,Rahel Hailu,0910295743,Engineer,Lebu,ST04458
P04459,Liya Getachew,0914243368,Nurse,Nefas Silk,ST04459
P04460,Bethlehem Alemu,0918072641,Merchant,Akaki,ST04460
P04461,Saba Bekele,0917416896,Driver,Kolfe,ST04461
P04462,Biniam Nigatu,0983516973,Government Employee,Lebu,ST04462
P04463,Dawit Solomon,0924830847,Nurse,Nefas Silk,ST04463
P04464,Biniam Abebe,0971438796,Merchant,Lebu,ST04464
P04465,Dawit Kassa,0975620520,Merchant,Alem Bank,ST04465
P04466,Robel Tesfaye,0944035447,Nurse,Kality,ST04466
P04467,Kaleb Worku,0936660236,Nurse,Nefas Silk,ST04467
P04468,Daniel Girma,0918806094,Government Employee,Nefas Silk,ST04468
P04469,Fikirte Getachew,0995240757,Merchant,Nefas Silk,ST04469
P04470,Kidus Girma,0948311028,Teacher,Akaki,ST04470
P04471,Liya Tesema,0949794148,Driver,Kality,ST04471
P04472,Elias Solomon,0988761904,Driver,Akaki,ST04472
P04473,Almaz Abebe,0912753086,Teacher,Lebu,ST04473
P04474,Robel Kassa,0949676014,Farmer,Kolfe,ST04474
P04475,Henok Tesema,0914408908,Merchant,Akaki,ST04475
P04476,Yared Mekonnen,0991687754,Teacher,Kality,ST04476
P04477,Mahlet Tesfaye,0953100317,Government Employee,Nefas Silk,ST04477
P04478,Daniel Abebe,0964132124,Farmer,Alem Bank,ST04478
P04479,Mekdes Tesema,0954945230,Government Employee,Kolfe,ST04479
P04480,Bethlehem Kassa,0962829244,Driver,Lebu,ST04480
P04481,Mekdes Hailu,0972014457,Teacher,Akaki,ST04481
P04482,Saron Bekele,0939408098,Farmer,Kolfe,ST04482
P04483,Yosef Tesfaye,0990450528,Teacher,Kality,ST04483
P04484,Kaleb Tsegaye,0927651588,Farmer,Kality,ST04484
P04485,Kidus Fikre,0936109812,Driver,Kality,ST04485
P04486,Elias Fikre,0918329034,Engineer,Alem Bank,ST04486
P04487,Yared Desta,0990490899,Government Employee,Kality,ST04487
P04488,Elias Nigatu,0935631492,Engineer,Alem Bank,ST04488
P04489,Tigist Tsegaye,0989658997,Engineer,Alem Bank,ST04489
P04490,Biruk Desta,0998775163,Teacher,Nefas Silk,ST04490
P04491,Bereket Desta,0974470734,Driver,Nefas Silk,ST04491
P04492,Yosef Hailu,0923534383,Merchant,Alem Bank,ST04492
P04493,Ruth Yohannes,0930062662,Government Employee,Nefas Silk,ST04493
P04494,Samuel Tesema,0921487226,Driver,Akaki,ST04494
P04495,Kaleb Tadesse,0976164778,Government Employee,Alem Bank,ST04495
P04496,Liya Solomon,0911379087,Engineer,Alem Bank,ST04496
P04497,Yonatan Kebede,0986001062,Engineer,Nefas Silk,ST04497
P04498,Tigist Mekonnen,0925940056,Government Employee,Kolfe,ST04498
P04499,Eden Yohannes,0915897327,Driver,Nefas Silk,ST04499
P04500,Yonatan Worku,0968215610,Engineer,Akaki,ST04500
P04501,Nahom Tadesse,0958896286,Nurse,Alem Bank,ST04501
P04502,Natnael Desta,0910126347,Teacher,Akaki,ST04502
P04503,Yonatan Abebe,0930424520,Government Employee,Akaki,ST04503
P04504,Hiwot Tesema,0921482832,Merchant,Lebu,ST04504
P04505,Fikirte Nigatu,0983793540,Merchant,Nefas Silk,ST04505
P04506,Elias Kebede,0945523420,Merchant,Kality,ST04506
P04507,Mahlet Mekonnen,0988030766,Farmer,Kolfe,ST04507
P04508,Biniam Getachew,0977885578,Engineer,Alem Bank,ST04508
P04509,Biniam Tadesse,0914300076,Farmer,Kolfe,ST04509
P04510,Filmon Nigatu,0983967092,Teacher,Kality,ST04510
P04511,Almaz Yohannes,0981278352,Farmer,Kolfe,ST04511
P04512,Biniam Fekadu,0992968324,Government Employee,Akaki,ST04512
P04513,Betelhem Worku,0987311242,Government Employee,Akaki,ST04513
P04514,Tigist Nigatu,0910556297,Engineer,Kolfe,ST04514
P04515,Rahel Tesfaye,0918977693,Nurse,Alem Bank,ST04515
P04516,Biruk Kassa,0973255516,Driver,Akaki,ST04516
P04517,Biniam Yohannes,0990571563,Government Employee,Alem Bank,ST04517
P04518,Samrawit Getachew,0929487318,Driver,Kolfe,ST04518
P04519,Biniam Tsegaye,0997914166,Merchant,Akaki,ST04519
P04520,Yonatan Tesema,0934867051,Nurse,Kality,ST04520
P04521,Kidus Tesfaye,0990407630,Farmer,Alem Bank,ST04521
P04522,Filmon Bekele,0951242072,Engineer,Nefas Silk,ST04522
P04523,Kaleb Tesema,0986124418,Nurse,Nefas Silk,ST04523
P04524,Yosef Mekonnen,0980151129,Farmer,Akaki,ST04524
P04525,Henok Abebe,0971583099,Engineer,Kality,ST04525
P04526,Hana Alemu,0952481824,Engineer,Akaki,ST04526
P04527,Henok Bekele,0992914366,Teacher,Kolfe,ST04527
P04528,Elias Mekonnen,0911294163,Teacher,Kolfe,ST04528
P04529,Yared Solomon,0963261924,Driver,Akaki,ST04529
P04530,Elias Fekadu,0971727423,Government Employee,Lebu,ST04530
P04531,Hiwot Fikre,0948549824,Farmer,Kolfe,ST04531
P04532,Kaleb Abebe,0923033925,Merchant,Lebu,ST04532
P04533,Almaz Desta,0965636144,Merchant,Kality,ST04533
P04534,Kidus Girma,0926908225,Farmer,Kality,ST04534
P04535,Natnael Fekadu,0942170500,Government Employee,Akaki,ST04535
P04536,Filmon Getachew,0981951819,Farmer,Nefas Silk,ST04536
P04537,Bereket Worku,0926195209,Merchant,Akaki,ST04537
P04538,Kidus Abebe,0927098668,Driver,Alem Bank,ST04538
P04539,Liya Kassa,0985114097,Government Employee,Lebu,ST04539
P04540,Nahom Mekonnen,0915213771,Government Employee,Kality,ST04540
P04541,Robel Alemu,0947621065,Farmer,Nefas Silk,ST04541
P04542,Bereket Abebe,0984361123,Engineer,Kality,ST04542
P04543,Meron Solomon,0984506834,Driver,Lebu,ST04543
P04544,Mahlet Abebe,0994416823,Driver,Akaki,ST04544
P04545,Saron Kassa,0917487257,Merchant,Kality,ST04545
P04546,Liya Bekele,0932563986,Merchant,Kality,ST04546
P04547,Daniel Worku,0962315677,Engineer,Kolfe,ST04547
P04548,Dawit Desta,0968640938,Driver,Kolfe,ST04548
P04549,Bethlehem Mekonnen,0948324232,Engineer,Akaki,ST04549
P04550,Kaleb Mekonnen,0993287950,Driver,Lebu,ST04550
P04551,Solomon Desta,0918634230,Teacher,Lebu,ST04551
P04552,Tigist Fekadu,0953144967,Engineer,Akaki,ST04552
P04553,Saba Alemu,0947675286,Farmer,Alem Bank,ST04553
P04554,Bereket Abebe,0952328081,Farmer,Alem Bank,ST04554
P04555,Hiwot Fekadu,0953293369,Government Employee,Akaki,ST04555
P04556,Saron Desta,0947650964,Farmer,Lebu,ST04556
P04557,Mahlet Solomon,0988964156,Merchant,Nefas Silk,ST04557
P04558,Bethlehem Girma,0992813086,Merchant,Akaki,ST04558
P04559,Genet Tesfaye,0977215595,Nurse,Lebu,ST04559
P04560,Rahel Alemu,0994285959,Farmer,Kality,ST04560
P04561,Henok Tsegaye,0978794946,Farmer,Kolfe,ST04561
P04562,Bereket Tadesse,0938094218,Driver,Kolfe,ST04562
P04563,Eden Kassa,0950327325,Engineer,Akaki,ST04563
P04564,Abel Mekonnen,0965390671,Driver,Kolfe,ST04564
P04565,Saba Tesfaye,0986146283,Engineer,Alem Bank,ST04565
P04566,Elias Solomon,0964463776,Nurse,Alem Bank,ST04566
P04567,Henok Fikre,0947045532,Engineer,Lebu,ST04567
P04568,Abel Kebede,0927732320,Farmer,Kolfe,ST04568
P04569,Yonatan Hailu,0991347799,Government Employee,Kolfe,ST04569
P04570,Betelhem Solomon,0928001573,Engineer,Kolfe,ST04570
P04571,Saron Worku,0957847691,Driver,Kality,ST04571
P04572,Hiwot Abebe,0952523341,Farmer,Akaki,ST04572
P04573,Dawit Hailu,0957213577,Government Employee,Akaki,ST04573
P04574,Bereket Getachew,0949836760,Driver,Akaki,ST04574
P04575,Saron Tesfaye,0934986078,Government Employee,Lebu,ST04575
P04576,Natnael Girma,0951679572,Engineer,Alem Bank,ST04576
P04577,Samrawit Yohannes,0936651298,Engineer,Lebu,ST04577
P04578,Hana Getachew,0975895784,Nurse,Alem Bank,ST04578
P04579,Kidus Tsegaye,0931915911,Teacher,Alem Bank,ST04579
P04580,Selam Desta,0960512658,Engineer,Kolfe,ST04580
P04581,Hana Tadesse,0968972348,Nurse,Alem Bank,ST04581
P04582,Rahel Desta,0964472286,Driver,Nefas Silk,ST04582
P04583,Nahom Kebede,0951059682,Nurse,Kality,ST04583
P04584,Saba Tesfaye,0999988895,Teacher,Lebu,ST04584
P04585,Tewodros Tadesse,0962722722,Driver,Nefas Silk,ST04585
P04586,Saba Worku,0989958875,Merchant,Kolfe,ST04586
P04587,Yared Abebe,0930320004,Government Employee,Nefas Silk,ST04587
P04588,Samuel Worku,0937513122,Government Employee,Akaki,ST04588
P04589,Selam Fekadu,0918512722,Engineer,Lebu,ST04589
P04590,Kaleb Alemu,0918134644,Government Employee,Kolfe,ST04590
P04591,Genet Yohannes,0988607548,Engineer,Akaki,ST04591
P04592,Selam Hailu,0945588688,Nurse,Akaki,ST04592
P04593,Yared Mekonnen,0956271475,Driver,Lebu,ST04593
P04594,Hiwot Abebe,0927548927,Driver,Lebu,ST04594
P04595,Nahom Tesema,0951628620,Teacher,Alem Bank,ST04595
P04596,Tigist Tesfaye,0987376518,Nurse,Nefas Silk,ST04596
P04597,Tewodros Tesema,0979201283,Engineer,Akaki,ST04597
P04598,Dawit Girma,0949543298,Nurse,Akaki,ST04598
P04599,Tewodros Solomon,0938019916,Merchant,Alem Bank,ST04599
P04600,Yared Worku,0938094145,Driver,Akaki,ST04600
P04601,Betelhem Kebede,0961252266,Teacher,Kolfe,ST04601
P04602,Daniel Yohannes,0951743603,Teacher,Kolfe,ST04602
P04603,Solomon Desta,0924644265,Driver,Kolfe,ST04603
P04604,Samuel Alemu,0956690383,Government Employee,Akaki,ST04604
P04605,Saron Tadesse,0953914330,Driver,Kolfe,ST04605
P04606,Saron Tsegaye,0926603838,Nurse,Lebu,ST04606
P04607,Meron Bekele,0962673152,Nurse,Alem Bank,ST04607
P04608,Nahom Tsegaye,0976600549,Driver,Alem Bank,ST04608
P04609,Meron Kebede,0941378185,Engineer,Alem Bank,ST04609
P04610,Rahel Tesfaye,0990528503,Nurse,Akaki,ST04610
P04611,Mahlet Tsegaye,0928253395,Government Employee,Akaki,ST04611
P04612,Yonatan Mekonnen,0982863145,Merchant,Nefas Silk,ST04612
P04613,Elias Alemu,0964654067,Government Employee,Akaki,ST04613
P04614,Filmon Fikre,0953180000,Government Employee,Kolfe,ST04614
P04615,Tewodros Tesema,0919743667,Merchant,Nefas Silk,ST04615
P04616,Saba Desta,0967025937,Teacher,Nefas Silk,ST04616
P04617,Kidus Girma,0950172665,Teacher,Lebu,ST04617
P04618,Nahom Tesema,0994519457,Engineer,Kolfe,ST04618
P04619,Ruth Kassa,0925205124,Farmer,Kality,ST04619
P04620,Samrawit Yohannes,0994484618,Engineer,Nefas Silk,ST04620
P04621,Genet Girma,0914402782,Nurse,Kolfe,ST04621
P04622,Dawit Girma,0974731821,Driver,Akaki,ST04622
P04623,Mekdes Hailu,0922143520,Farmer,Nefas Silk,ST04623
P04624,Saron Bekele,0938107142,Government Employee,Akaki,ST04624
P04625,Yared Desta,0946208449,Nurse,Nefas Silk,ST04625
P04626,Henok Worku,0963714226,Engineer,Kolfe,ST04626
P04627,Yosef Worku,0986011827,Farmer,Nefas Silk,ST04627
P04628,Hiwot Bekele,0912434900,Merchant,Nefas Silk,ST04628
P04629,Robel Tesfaye,0974842792,Government Employee,Nefas Silk,ST04629
P04630,Elias Bekele,0977535157,Teacher,Nefas Silk,ST04630
P04631,Yonatan Desta,0990089660,Driver,Kolfe,ST04631
P04632,Natnael Worku,0978219313,Engineer,Kolfe,ST04632
P04633,Biruk Tesfaye,0913305448,Nurse,Kolfe,ST04633
P04634,Eden Nigatu,0959316537,Engineer,Kolfe,ST04634
P04635,Fikirte Tesfaye,0910235294,Nurse,Alem Bank,ST04635
P04636,Nahom Yohannes,0936689905,Merchant,Lebu,ST04636
P04637,Biniam Fikre,0946479092,Driver,Nefas Silk,ST04637
P04638,Saba Abebe,0966151060,Government Employee,Akaki,ST04638
P04639,Rediet Abebe,0951749804,Government Employee,Lebu,ST04639
P04640,Dawit Desta,0987997188,Farmer,Kolfe,ST04640
P04641,Biniam Mekonnen,0939415630,Government Employee,Nefas Silk,ST04641
P04642,Mekdes Tadesse,0933503986,Driver,Lebu,ST04642
P04643,Daniel Tesfaye,0938807723,Nurse,Alem Bank,ST04643
P04644,Yosef Solomon,0928300185,Merchant,Alem Bank,ST04644
P04645,Tigist Hailu,0994117184,Engineer,Kolfe,ST04645
P04646,Kaleb Solomon,0957219532,Engineer,Kality,ST04646
P04647,Mahlet Solomon,0949441064,Teacher,Lebu,ST04647
P04648,Elias Yohannes,0916752622,Government Employee,Nefas Silk,ST04648
P04649,Bereket Girma,0935302653,Government Employee,Nefas Silk,ST04649
P04650,Yonatan Tsegaye,0931628706,Engineer,Akaki,ST04650
P04651,Ruth Tsegaye,0965178823,Nurse,Nefas Silk,ST04651
P04652,Mahlet Kassa,0944422758,Merchant,Kolfe,ST04652
