student_id,first_name,last_name,gender,grade,section,branch,date_of_birth
ST04064,Yared,Tsegaye,M,Grade 5,A,Akaki Campus,2007-03-31
ST04065,Robel,Worku,M,Grade 4,C,Alem Bank Campus,2012-02-24
ST04066,Liya,Alemu,F,Grade 1,C,Akaki Campus,2011-09-04
ST04067,Rediet,Tesema,F,Grade 8,C,Akaki Campus,2016-05-10
ST04068,Solomon,Tesfaye,M,Grade 5,C,Alem Bank Campus,2013-05-31
ST04069,Kaleb,Tsegaye,M,Grade 9,B,Alem Bank Campus,2015-05-08
ST04070,Bereket,Bekele,M,Grade 10,A,Alem Bank Campus,2014-09-20
ST04071,Bereket,Tadesse,M,Grade 2,A,Alem Bank Campus,2016-03-17
ST04072,Samrawit,Desta,F,Grade 5,A,Akaki Campus,2013-04-30
ST04073,Fikirte,Bekele,F,Grade 9,B,Nefas Silk Campus,2016-06-30
ST04074,Selam,Fikre,F,Grade 1,A,Nefas Silk Campus,2008-01-25
ST04075,Samuel,Kassa,M,Grade 10,C,Nefas Silk Campus,2015-05-15
ST04076,Genet,Fikre,F,Grade 3,B,Alem Bank Campus,2017-04-20
ST04077,Ruth,Desta,F,Grade 12,A,Akaki Campus,2017-01-26
ST04078,Samuel,Girma,M,Grade 10,C,Nefas Silk Campus,2015-08-04
ST04079,Meron,Mekonnen,F,Grade 8,A,Akaki Campus,2008-09-09
ST04080,Liya,Yohannes,F,Grade 8,B,Nefas Silk Campus,2017-06-13
ST04081,Bethlehem,Yohannes,F,Grade 8,B,Akaki Campus,2017-11-02
ST04082,Eden,Getachew,F,Grade 2,C,Alem Bank Campus,2014-02-25
ST04083,Almaz,Tsegaye,F,Grade 1,B,Alem Bank Campus,2008-04-29
ST04084,Abel,Bekele,M,Grade 7,A,Alem Bank Campus,2011-02-19
ST04085,Liya,Bekele,F,Grade 9,C,Alem Bank Campus,2010-07-30
ST04086,Meron,Alemu,F,Grade 9,C,Alem Bank Campus,2010-12-20
ST04087,Meron,Tsegaye,F,Grade 4,A,Akaki Campus,2017-02-18
ST04088,Tigist,Tesfaye,F,Grade 3,A,Alem Bank Campus,2007-08-06
ST04089,Rediet,Bekele,F,Grade 3,C,Nefas Silk Campus,2014-05-16
ST04090,Meron,Hailu,F,Grade 10,A,Akaki Campus,2011-09-13
ST04091,Yared,Solomon,M,Grade 9,A,Nefas Silk Campus,2008-08-09
ST04092,Meron,Tsegaye,F,Grade 2,B,Akaki Campus,2014-10-02
ST04093,Solomon,Bekele,M,Grade 8,A,Akaki Campus,2014-01-10
ST04094,Meron,Nigatu,F,Grade 7,C,Akaki Campus,2016-06-13
ST04095,Liya,Alemu,F,Grade 6,C,Alem Bank Campus,2007-05-26
ST04096,Kaleb,Nigatu,M,Grade 7,B,Akaki Campus,2011-11-22
ST04097,Rediet,Tesema,F,Grade 7,B,Nefas Silk Campus,2013-10-24
ST04098,Almaz,Getachew,F,Grade 9,B,Nefas Silk Campus,2008-07-02
ST04099,Almaz,Getachew,F,Grade 7,B,Nefas Silk Campus,2015-09-12
ST04100,Abel,Desta,M,Grade 11,C,Nefas Silk Campus,2008-06-06
ST04101,Mahlet,Solomon,F,Grade 4,A,Alem Bank Campus,2015-03-01
ST04102,Hana,Worku,F,Grade 12,B,Nefas Silk Campus,2007-02-01
ST04103,Bethlehem,Solomon,F,Grade 7,C,Nefas Silk Campus,2012-02-03
ST04104,Eden,Tesfaye,F,Grade 8,C,Alem Bank Campus,2015-12-22
ST04105,Henok,Fikre,M,Grade 7,A,Alem Bank Campus,2014-12-05
ST04106,Meron,Getachew,F,Grade 2,B,Nefas Silk Campus,2012-01-21
ST04107,Mekdes,Tesema,F,Grade 3,A,Nefas Silk Campus,2007-08-26
ST04108,Bereket,Hailu,M,Grade 12,B,Akaki Campus,2009-09-26
ST04109,Biruk,Alemu,M,Grade 4,A,Alem Bank Campus,2010-04-30
ST04110,Yosef,Worku,M,Grade 6,C,Akaki Campus,2007-02-12
ST04111,Almaz,Tsegaye,F,Grade 1,C,Akaki Campus,2016-11-30
ST04112,Hana,Worku,F,Grade 7,C,Nefas Silk Campus,2011-12-29
ST04113,Selam,Abebe,F,Grade 10,B,Alem Bank Campus,2007-05-06
ST04114,Natnael,Fikre,M,Grade 4,B,Akaki Campus,2017-02-13
ST04115,Genet,Getachew,F,Grade 8,B,Nefas Silk Campus,2016-12-21
ST04116,Almaz,Abebe,F,Grade 1,B,Nefas Silk Campus,2012-06-22
ST04117,Biniam,Tsegaye,M,Grade 11,B,Akaki Campus,2008-12-04
ST04118,Yosef,Solomon,M,Grade 6,B,Nefas Silk Campus,2010-01-02
ST04119,Dawit,Nigatu,M,Grade 1,B,Alem Bank Campus,2016-05-04
ST04120,Ruth,Tesema,F,Grade 12,A,Nefas Silk Campus,2016-06-21
ST04121,Eden,Tsegaye,F,Grade 7,B,Nefas Silk Campus,2011-09-11
ST04122,Nahom,Worku,M,Grade 8,C,Akaki Campus,2007-02-08
ST04123,Mahlet,Yohannes,F,Grade 11,C,Akaki Campus,2010-12-09
ST04124,Rahel,Kassa,F,Grade 9,A,Nefas Silk Campus,2017-05-10
ST04125,Biruk,Solomon,M,Grade 8,B,Nefas Silk Campus,2014-01-03
ST04126,Saba,Girma,F,Grade 9,A,Akaki Campus,2009-12-05
ST04127,Ruth,Nigatu,F,Grade 1,C,Nefas Silk Campus,2011-02-09
ST04128,Hiwot,Tesfaye,F,Grade 1,B,Akaki Campus,2008-09-04
ST04129,Eden,Solomon,F,Grade 8,A,Nefas Silk Campus,2007-09-07
ST04130,Mekdes,Worku,F,Grade 1,B,Akaki Campus,2013-12-02
ST04131,Biruk,Tesema,M,Grade 10,A,Alem Bank Campus,2014-01-02
ST04132,Samrawit,Tesema,F,Grade 3,C,Alem Bank Campus,2012-09-18
ST04133,Robel,Kebede,M,Grade 10,A,Nefas Silk Campus,2013-09-18
ST04134,Natnael,Getachew,M,Grade 5,C,Alem Bank Campus,2011-10-20
ST04135,Betelhem,Alemu,F,Grade 3,C,Akaki Campus,2008-12-17
ST04136,Biruk,Alemu,M,Grade 1,C,Akaki Campus,2017-01-22
ST04137,Almaz,Yohannes,F,Grade 4,B,Akaki Campus,2009-03-07
ST04138,Tewodros,Solomon,M,Grade 6,C,Akaki Campus,2014-11-03
ST04139,Tigist,Yohannes,F,Grade 9,C,Alem Bank Campus,2009-10-16
ST04140,Mahlet,Tesfaye,F,Grade 9,B,Akaki Campus,2013-03-11
ST04141,Filmon,Girma,M,Grade 10,A,Akaki Campus,2011-07-01
ST04142,Rahel,Girma,F,Grade 3,C,Akaki Campus,2012-05-08
ST04143,Meron,Abebe,F,Grade 5,B,Akaki Campus,2008-02-16
ST04144,Mahlet,Fekadu,F,Grade 8,B,Alem Bank Campus,2016-06-23
ST04145,Henok,Desta,M,Grade 9,A,Akaki Campus,2015-01-12
ST04146,Yonatan,Solomon,M,Grade 12,B,Akaki Campus,2007-01-14
ST04147,Dawit,Tadesse,M,Grade 12,B,Nefas Silk Campus,2013-08-11
ST04148,Yonatan,Yohannes,M,Grade 11,C,Nefas Silk Campus,2017-06-02
ST04149,Solomon,Tadesse,M,Grade 7,C,Alem Bank Campus,2013-07-28
ST04150,Abel,Alemu,M,Grade 8,C,Alem Bank Campus,2012-09-12
ST04151,Abel,Kassa,M,Grade 5,C,Akaki Campus,2007-07-19
ST04152,Samuel,Alemu,M,Grade 7,A,Alem Bank Campus,2015-08-22
ST04153,Abel,Bekele,M,Grade 4,A,Nefas Silk Campus,2016-11-24
ST04154,Saba,Girma,F,Grade 5,B,Akaki Campus,2008-10-01
ST04155,Rediet,Getachew,F,Grade 7,B,Alem Bank Campus,2008-07-13
ST04156,Hana,Fikre,F,Grade 7,C,Akaki Campus,2015-06-28
ST04157,Abel,Kassa,M,Grade 12,C,Alem Bank Campus,2012-09-17
ST04158,Almaz,Tesfaye,F,Grade 1,B,Alem Bank Campus,2017-04-19
ST04159,Mahlet,Alemu,F,Grade 5,A,Akaki Campus,2016-08-28
ST04160,Biruk,Fikre,M,Grade 2,C,Akaki Campus,2011-08-07
ST04161,Elias,Tesfaye,M,Grade 6,A,Nefas Silk Campus,2007-03-04
ST04162,Rahel,Fikre,F,Grade 7,B,Nefas Silk Campus,2008-07-14
ST04163,Henok,Getachew,M,Grade 4,C,Akaki Campus,2017-04-02
ST04164,Samuel,Bekele,M,Grade 2,B,Alem Bank Campus,2016-04-26
ST04165,Kaleb,Solomon,M,Grade 4,C,Nefas Silk Campus,2009-02-05
ST04166,Bereket,Getachew,M,Grade 6,C,Alem Bank Campus,2014-04-09
ST04167,Kaleb,Kebede,M,Grade 2,C,Akaki Campus,2017-11-18
ST04168,Hana,Fikre,F,Grade 4,C,Alem Bank Campus,2017-03-01
ST04169,Bereket,Worku,M,Grade 8,C,Alem Bank Campus,2010-12-17
ST04170,Tewodros,Alemu,M,Grade 6,A,Nefas Silk Campus,2017-10-06
ST04171,Tigist,Hailu,F,Grade 8,A,Akaki Campus,2009-03-10
ST04172,Elias,Bekele,M,Grade 8,B,Nefas Silk Campus,2013-02-13
ST04173,Kaleb,Mekonnen,M,Grade 3,A,Akaki Campus,2016-07-21
ST04174,Kaleb,Desta,M,Grade 1,B,Nefas Silk Campus,2011-09-01
ST04175,Fikirte,Abebe,F,Grade 2,A,Alem Bank Campus,2015-01-09
ST04176,Bethlehem,Mekonnen,F,Grade 8,A,Nefas Silk Campus,2014-01-07
ST04177,Eden,Desta,F,Grade 5,A,Akaki Campus,2007-11-11
ST04178,Natnael,Tesema,M,Grade 4,C,Nefas Silk Campus,2009-02-25
ST04179,Tigist,Yohannes,F,Grade 2,B,Alem Bank Campus,2008-09-02
ST04180,Meron,Worku,F,Grade 10,C,Alem Bank Campus,2011-08-02
ST04181,Selam,Worku,F,Grade 2,B,Nefas Silk Campus,2009-02-18
ST04182,Samuel,Tsegaye,M,Grade 1,A,Alem Bank Campus,2008-06-05
ST04183,Nahom,Fekadu,M,Grade 8,C,Nefas Silk Campus,2012-09-19
ST04184,Kidus,Yohannes,M,Grade 7,B,Alem Bank Campus,2008-02-27
ST04185,Fikirte,Fekadu,F,Grade 4,C,Alem Bank Campus,2010-06-18
ST04186,Biruk,Girma,M,Grade 1,B,Nefas Silk Campus,2016-05-26
ST04187,Biniam,Girma,M,Grade 10,B,Nefas Silk Campus,2012-02-09
ST04188,Almaz,Abebe,F,Grade 11,B,Alem Bank Campus,2007-01-05
ST04189,Robel,Solomon,M,Grade 2,B,Akaki Campus,2009-10-03
ST04190,Biniam,Tadesse,M,Grade 6,C,Alem Bank Campus,2011-11-13
ST04191,Filmon,Girma,M,Grade 8,B,Akaki Campus,2014-10-24
ST04192,Filmon,Tesfaye,M,Grade 6,B,Akaki Campus,2008-09-24
ST04193,Abel,Hailu,M,Grade 8,B,Alem Bank Campus,2015-03-24
ST04194,Mekdes,Fikre,F,Grade 11,B,Alem Bank Campus,2008-12-04
ST04195,Filmon,Tesema,M,Grade 4,B,Nefas Silk Campus,2008-08-30
ST04196,Yosef,Abebe,M,Grade 5,A,Akaki Campus,2012-05-20
ST04197,Hana,Desta,F,Grade 6,B,Nefas Silk Campus,2010-03-30
ST04198,Samuel,Tadesse,M,Grade 1,C,Alem Bank Campus,2013-12-03
ST04199,Rediet,Fikre,F,Grade 1,B,Alem Bank Campus,2013-01-18
ST04200,Samuel,Alemu,M,Grade 11,C,Akaki Campus,2011-06-11
ST04201,Daniel,Abebe,M,Grade 5,B,Akaki Campus,2013-04-04
ST04202,Biruk,Yohannes,M,Grade 12,C,Alem Bank Campus,2015-03-28
ST04203,Bethlehem,Kassa,F,Grade 6,B,Akaki Campus,2010-08-09
ST04204,Hana,Desta,F,Grade 4,B,Alem Bank Campus,2015-07-18
ST04205,Betelhem,Girma,F,Grade 1,A,Alem Bank Campus,2008-03-02
ST04206,Samrawit,Mekonnen,F,Grade 7,B,Akaki Campus,2014-10-01
ST04207,Selam,Bekele,F,Grade 3,C,Nefas Silk Campus,2007-01-22
ST04208,Abel,Tesema,M,Grade 7,B,Alem Bank Campus,2012-04-15
ST04209,Biruk,Getachew,M,Grade 10,C,Akaki Campus,2015-12-26
ST04210,Samuel,Solomon,M,Grade 4,C,Nefas Silk Campus,2009-06-17
ST04211,Abel,Nigatu,M,Grade 12,C,Alem Bank Campus,2014-11-09
ST04212,Rahel,Tsegaye,F,Grade 12,A,Alem Bank Campus,2009-09-12
ST04213,Tewodros,Fekadu,M,Grade 2,A,Nefas Silk Campus,2014-08-17
ST04214,Yared,Hailu,M,Grade 4,B,Alem Bank Campus,2017-01-04
ST04215,Hana,Fikre,F,Grade 11,B,Nefas Silk Campus,2014-12-22
ST04216,Mahlet,Tadesse,F,Grade 5,B,Nefas Silk Campus,2016-04-12
ST04217,Kaleb,Kebede,M,Grade 4,A,Alem Bank Campus,2014-10-22
ST04218,Solomon,Kassa,M,Grade 12,B,Alem Bank Campus,2016-12-25
ST04219,Eden,Yohannes,F,Grade 3,B,Nefas Silk Campus,2007-05-25
ST04220,Rediet,Kassa,F,Grade 1,C,Akaki Campus,2016-03-04
ST04221,Selam,Tadesse,F,Grade 8,B,Alem Bank Campus,2013-08-20
ST04222,Mahlet,Tesfaye,F,Grade 6,A,Alem Bank Campus,2016-06-14
ST04223,Biruk,Solomon,M,Grade 1,C,Alem Bank Campus,2014-03-28
ST04224,Hiwot,Nigatu,F,Grade 5,C,Akaki Campus,2013-10-11
ST04225,Natnael,Getachew,M,Grade 10,A,Akaki Campus,2007-06-11
ST04226,Samuel,Tsegaye,M,Grade 7,B,Nefas Silk Campus,2013-01-24
ST04227,Nahom,Alemu,M,Grade 1,B,Akaki Campus,2014-05-03
ST04228,Liya,Getachew,F,Grade 7,B,Alem Bank Campus,2011-09-25
ST04229,Filmon,Tadesse,M,Grade 9,C,Alem Bank Campus,2007-11-02
ST04230,Robel,Bekele,M,Grade 1,C,Alem Bank Campus,2013-10-20
ST04231,Liya,Kebede,F,Grade 3,A,Akaki Campus,2008-05-24
ST04232,Meron,Tesfaye,F,Grade 8,C,Alem Bank Campus,2013-06-28
ST04233,Eden,Solomon,F,Grade 1,A,Akaki Campus,2016-03-11
ST04234,Bereket,Abebe,M,Grade 10,C,Akaki Campus,2013-11-26
ST04235,Saba,Tesema,F,Grade 5,B,Alem Bank Campus,2012-01-11
ST04236,Hana,Kebede,F,Grade 1,C,Alem Bank Campus,2011-12-26
ST04237,Genet,Girma,F,Grade 6,C,Nefas Silk Campus,2012-08-05
ST04238,Liya,Kassa,F,Grade 7,A,Alem Bank Campus,2007-11-30
ST04239,Yared,Girma,M,Grade 12,C,Nefas Silk Campus,2009-06-13
ST04240,Almaz,Desta,F,Grade 8,A,Alem Bank Campus,2016-01-22
ST04241,Natnael,Kebede,M,Grade 10,B,Alem Bank Campus,2012-02-22
ST04242,Hana,Getachew,F,Grade 11,A,Alem Bank Campus,2013-04-01
ST04243,Yonatan,Worku,M,Grade 4,C,Alem Bank Campus,2011-07-01
ST04244,Liya,Nigatu,F,Grade 9,A,Alem Bank Campus,2015-10-15
ST04245,Filmon,Alemu,M,Grade 2,B,Akaki Campus,2014-01-12
ST04246,Natnael,Mekonnen,M,Grade 11,B,Akaki Campus,2013-11-05
ST04247,Betelhem,Alemu,F,Grade 11,C,Alem Bank Campus,2016-07-26
ST04248,Elias,Tsegaye,M,Grade 4,B,Akaki Campus,2011-08-10
ST04249,Filmon,Desta,M,Grade 9,B,Alem Bank Campus,2016-06-15
ST04250,Daniel,Girma,M,Grade 11,B,Alem Bank Campus,2010-10-18
ST04251,Rahel,Bekele,F,Grade 8,A,Nefas Silk Campus,2011-02-17
ST04252,Meron,Kassa,F,Grade 9,A,Akaki Campus,2014-02-09
ST04253,Abel,Fikre,M,Grade 2,C,Akaki Campus,2007-01-07
ST04254,Rahel,Girma,F,Grade 2,A,Akaki Campus,2013-11-19
ST04255,Mekdes,Tadesse,F,Grade 8,B,Nefas Silk Campus,2015-10-08
ST04256,Abel,Tesema,M,Grade 12,C,Akaki Campus,2008-04-28
ST04257,Elias,Bekele,M,Grade 9,A,Alem Bank Campus,2008-05-30
ST04258,Kaleb,Hailu,M,Grade 9,A,Nefas Silk Campus,2015-11-28
ST04259,Selam,Tesfaye,F,Grade 10,A,Akaki Campus,2010-06-08
ST04260,Saron,Tadesse,F,Grade 4,A,Alem Bank Campus,2010-11-23
ST04261,Filmon,Nigatu,M,Grade 5,A,Alem Bank Campus,2009-06-16
ST04262,Hana,Alemu,F,Grade 12,C,Nefas Silk Campus,2010-07-28
ST04263,Saron,Fikre,F,Grade 10,C,Alem Bank Campus,2013-03-28
ST04264,Bereket,Kebede,M,Grade 2,C,Nefas Silk Campus,2008-06-29
ST04265,Fikirte,Girma,F,Grade 3,C,Alem Bank Campus,2013-01-13
ST04266,Liya,Fikre,F,Grade 10,B,Alem Bank Campus,2008-08-31
ST04267,Abel,Mekonnen,M,Grade 10,C,Nefas Silk Campus,2012-09-20
ST04268,Hiwot,Tesfaye,F,Grade 5,C,Nefas Silk Campus,2011-10-09
ST04269,Robel,Fikre,M,Grade 1,B,Alem Bank Campus,2010-10-06
ST04270,Elias,Yohannes,M,Grade 12,A,Nefas Silk Campus,2013-01-27
ST04271,Henok,Solomon,M,Grade 4,A,Nefas Silk Campus,2013-07-10
ST04272,Natnael,Girma,M,Grade 12,C,Nefas Silk Campus,2015-12-02
ST04273,Henok,Bekele,M,Grade 12,C,Alem Bank Campus,2011-08-28
ST04274,Rediet,Girma,F,Grade 11,C,Nefas Silk Campus,2014-02-20
ST04275,Dawit,Desta,M,Grade 11,C,Akaki Campus,2012-08-14
ST04276,Tigist,Mekonnen,F,Grade 4,A,Akaki Campus,2010-06-18
ST04277,Biruk,Yohannes,M,Grade 1,B,Alem Bank Campus,2013-07-14
ST04278,Rediet,Yohannes,F,Grade 6,A,Alem Bank Campus,2008-12-06
ST04279,Henok,Worku,M,Grade 7,C,Akaki Campus,2010-12-21
ST04280,Yosef,Desta,M,Grade 12,B,Alem Bank Campus,2015-02-22
ST04281,Rahel,Tesema,F,Grade 7,B,Akaki Campus,2017-06-17
ST04282,Almaz,Tesfaye,F,Grade 9,C,Alem Bank Campus,2007-10-19
ST04283,Kidus,Girma,M,Grade 7,B,Nefas Silk Campus,2015-12-20
ST04284,Liya,Tesema,F,Grade 9,A,Nefas Silk Campus,2017-06-14
ST04285,Almaz,Tesema,F,Grade 1,C,Nefas Silk Campus,2011-01-30
ST04286,Fikirte,Kassa,F,Grade 12,A,Nefas Silk Campus,2010-01-27
ST04287,Elias,Getachew,M,Grade 8,C,Akaki Campus,2017-06-21
ST04288,Liya,Abebe,F,Grade 7,A,Alem Bank Campus,2013-03-04
ST04289,Ruth,Kassa,F,Grade 6,B,Alem Bank Campus,2014-09-15
ST04290,Tigist,Yohannes,F,Grade 6,C,Alem Bank Campus,2015-03-03
ST04291,Hiwot,Tesfaye,F,Grade 3,B,Alem Bank Campus,2012-07-13
ST04292,Eden,Tesema,F,Grade 2,B,Alem Bank Campus,2015-07-09
ST04293,Selam,Nigatu,F,Grade 6,C,Nefas Silk Campus,2009-08-20
ST04294,Robel,Tsegaye,M,Grade 8,A,Akaki Campus,2011-07-04
ST04295,Liya,Fikre,F,Grade 1,B,Nefas Silk Campus,2016-01-01
ST04296,Rahel,Getachew,F,Grade 9,C,Nefas Silk Campus,2013-06-11
ST04297,Meron,Alemu,F,Grade 8,C,Nefas Silk Campus,2009-10-20
ST04298,Elias,Tadesse,M,Grade 1,C,Alem Bank Campus,2007-09-24
ST04299,Natnael,Fikre,M,Grade 4,B,Akaki Campus,2012-09-06
ST04300,Kaleb,Tesfaye,M,Grade 3,A,Nefas Silk Campus,2008-12-15
ST04301,Solomon,Bekele,M,Grade 9,C,Nefas Silk Campus,2014-10-27
ST04302,Saron,Tadesse,F,Grade 2,A,Alem Bank Campus,2010-12-07
ST04303,Yared,Abebe,M,Grade 8,B,Akaki Campus,2015-04-20
ST04304,Fikirte,Mekonnen,F,Grade 10,A,Nefas Silk Campus,2010-12-31
ST04305,Ruth,Tadesse,F,Grade 8,A,Akaki Campus,2012-05-20
ST04306,Hana,Kassa,F,Grade 4,B,Akaki Campus,2013-04-30
ST04307,Bereket,Kassa,M,Grade 1,B,Alem Bank Campus,2012-08-20
ST04308,Dawit,Kebede,M,Grade 3,B,Alem Bank Campus,2011-03-24
ST04309,Kidus,Fekadu,M,Grade 1,A,Nefas Silk Campus,2009-10-31
ST04310,Rahel,Getachew,F,Grade 4,C,Alem Bank Campus,2007-03-12
ST04311,Yonatan,Mekonnen,M,Grade 5,B,Alem Bank Campus,2012-11-17
ST04312,Kaleb,Nigatu,M,Grade 1,A,Alem Bank Campus,2016-04-28
ST04313,Meron,Tsegaye,F,Grade 5,B,Akaki Campus,2015-07-17
ST04314,Robel,Kebede,M,Grade 1,A,Nefas Silk Campus,2010-09-15
ST04315,Yared,Desta,M,Grade 9,A,Nefas Silk Campus,2016-11-23
ST04316,Almaz,Mekonnen,F,Grade 7,B,Nefas Silk Campus,2013-10-06
ST04317,Hiwot,Tesfaye,F,Grade 12,A,Nefas Silk Campus,2017-09-30
ST04318,Eden,Solomon,F,Grade 1,A,Nefas Silk Campus,2017-11-02
ST04319,Saba,Nigatu,F,Grade 4,C,Nefas Silk Campus,2015-09-03
ST04320,Mahlet,Tsegaye,F,Grade 5,A,Alem Bank Campus,2013-05-31
ST04321,Nahom,Fikre,M,Grade 12,A,Nefas Silk Campus,2010-04-01
ST04322,Yonatan,Nigatu,M,Grade 2,B,Nefas Silk Campus,2008-11-26
ST04323,Elias,Solomon,M,Grade 10,C,Nefas Silk Campus,2008-07-22
ST04324,Samuel,Alemu,M,Grade 8,B,Nefas Silk Campus,2014-01-10
ST04325,Samrawit,Hailu,F,Grade 8,C,Alem Bank Campus,2011-12-26
ST04326,Kaleb,Tesfaye,M,Grade 8,C,Nefas Silk Campus,2011-10-16
ST04327,Rediet,Getachew,F,Grade 8,B,Akaki Campus,2017-07-15
ST04328,Bereket,Tesema,M,Grade 7,A,Nefas Silk Campus,2013-11-01
ST04329,Saron,Solomon,F,Grade 12,A,Alem Bank Campus,2007-09-30
ST04330,Hiwot,Tesema,F,Grade 5,B,Alem Bank Campus,2009-06-19
ST04331,Rahel,Tsegaye,F,Grade 4,A,Akaki Campus,2011-05-10
ST04332,Tewodros,Fekadu,M,Grade 5,A,Alem Bank Campus,2010-03-19
ST04333,Liya,Tesema,F,Grade 4,A,Akaki Campus,2015-06-22
ST04334,Rahel,Bekele,F,Grade 10,B,Akaki Campus,2012-01-19
ST04335,Hiwot,Fikre,F,Grade 11,C,Akaki Campus,2014-09-11
ST04336,Daniel,Fekadu,M,Grade 1,C,Nefas Silk Campus,2010-03-22
ST04337,Rediet,Kebede,F,Grade 1,B,Alem Bank Campus,2016-12-24
ST04338,Natnael,Tesfaye,M,Grade 11,A,Akaki Campus,2013-04-18
ST04339,Biniam,Getachew,M,Grade 4,B,Nefas Silk Campus,2014-05-16
ST04340,Kaleb,Desta,M,Grade 6,C,Nefas Silk Campus,2010-08-08
ST04341,Hiwot,Kassa,F,Grade 2,C,Nefas Silk Campus,2015-08-31
ST04342,Bereket,Tesfaye,M,Grade 2,B,Alem Bank Campus,2015-06-28
ST04343,Fikirte,Girma,F,Grade 6,A,Nefas Silk Campus,2012-05-31
ST04344,Nahom,Tesema,M,Grade 6,A,Akaki Campus,2016-06-20
ST04345,Kidus,Fikre,M,Grade 12,B,Akaki Campus,2014-07-28
ST04346,Samuel,Kebede,M,Grade 5,A,Alem Bank Campus,2012-10-24
ST04347,Betelhem,Tesfaye,F,Grade 1,B,Nefas Silk Campus,2012-11-01
ST04348,Abel,Fikre,M,Grade 11,C,Nefas Silk Campus,2015-09-14
ST04349,Bereket,Abebe,M,Grade 4,C,Nefas Silk Campus,2015-05-26
ST04350,Robel,Worku,M,Grade 6,A,Nefas Silk Campus,2012-04-12
ST04351,Selam,Worku,F,Grade 5,B,Nefas Silk Campus,2007-09-18
ST04352,Rahel,Tesfaye,F,Grade 10,A,Alem Bank Campus,2016-02-14
ST04353,Solomon,Yohannes,M,Grade 9,A,Nefas Silk Campus,2013-09-12
ST04354,Rahel,Abebe,F,Grade 11,C,Alem Bank Campus,2016-12-28
ST04355,Genet,Fikre,F,Grade 5,C,Akaki Campus,2016-09-20
ST04356,Yonatan,Abebe,M,Grade 7,B,Alem Bank Campus,2007-08-13
ST04357,Robel,Worku,M,Grade 1,A,Nefas Silk Campus,2009-11-07
ST04358,Bethlehem,Kassa,F,Grade 2,C,Akaki Campus,2009-10-16
ST04359,Mahlet,Tadesse,F,Grade 9,B,Alem Bank Campus,2015-03-10
ST04360,Yosef,Solomon,M,Grade 5,C,Akaki Campus,2017-11-01
ST04361,Bereket,Tadesse,M,Grade 2,A,Nefas Silk Campus,2009-05-06
ST04362,Fikirte,Fekadu,F,Grade 6,A,Nefas Silk Campus,2010-10-24
ST04363,Rahel,Tadesse,F,Grade 9,C,Akaki Campus,2012-03-01
ST04364,Samuel,Getachew,M,Grade 3,A,Nefas Silk Campus,2012-09-20
ST04365,Bereket,Tsegaye,M,Grade 6,B,Akaki Campus,2012-03-20
ST04366,Samrawit,Fekadu,F,Grade 1,B,Nefas Silk Campus,2008-08-10
ST04367,Bereket,Bekele,M,Grade 4,C,Nefas Silk Campus,2016-07-07
ST04368,Daniel,Girma,M,Grade 4,B,Nefas Silk Campus,2007-07-22
ST04369,Yosef,Girma,M,Grade 9,A,Akaki Campus,2009-02-17
ST04370,Mekdes,Tsegaye,F,Grade 3,C,Alem Bank Campus,2010-05-23
ST04371,Saba,Fikre,F,Grade 6,A,Akaki Campus,2010-01-06
ST04372,Tewodros,Mekonnen,M,Grade 9,B,Alem Bank Campus,2011-04-10
ST04373,Genet,Tadesse,F,Grade 1,B,Alem Bank Campus,2007-05-16
ST04374,Solomon,Abebe,M,Grade 9,A,Nefas Silk Campus,2011-12-14
ST04375,Samrawit,Tsegaye,F,Grade 5,A,Nefas Silk Campus,2015-02-12
ST04376,Tewodros,Hailu,M,Grade 9,A,Alem Bank Campus,2007-11-03
ST04377,Liya,Fikre,F,Grade 5,A,Nefas Silk Campus,2017-08-31
ST04378,Saron,Hailu,F,Grade 2,B,Alem Bank Campus,2008-10-04
ST04379,Yosef,Abebe,M,Grade 3,C,Alem Bank Campus,2010-07-16
ST04380,Rahel,Kebede,F,Grade 12,A,Nefas Silk Campus,2008-06-14
ST04381,Rahel,Alemu,F,Grade 1,C,Alem Bank Campus,2013-07-24
ST04382,Natnael,Tadesse,M,Grade 7,A,Nefas Silk Campus,2010-06-11
ST04383,Yared,Hailu,M,Grade 9,C,Akaki Campus,2013-01-14
ST04384,Nahom,Alemu,M,Grade 5,C,Akaki Campus,2007-12-21
ST04385,Yared,Mekonnen,M,Grade 12,B,Nefas Silk Campus,2016-04-15
ST04386,Mahlet,Girma,F,Grade 8,C,Akaki Campus,2017-01-24
ST04387,Selam,Girma,F,Grade 10,C,Alem Bank Campus,2007-12-18
ST04388,Yared,Fekadu,M,Grade 9,A,Nefas Silk Campus,2017-10-31
ST04389,Bethlehem,Yohannes,F,Grade 11,A,Akaki Campus,2017-05-13
ST04390,Elias,Yohannes,M,Grade 2,C,Nefas Silk Campus,2010-03-18
ST04391,Bereket,Bekele,M,Grade 5,C,Nefas Silk Campus,2015-04-03
ST04392,Filmon,Yohannes,M,Grade 11,B,Alem Bank Campus,2013-05-25
ST04393,Elias,Tesema,M,Grade 5,C,Alem Bank Campus,2014-01-31
ST04394,Betelhem,Getachew,F,Grade 10,B,Nefas Silk Campus,2007-02-07
ST04395,Selam,Tsegaye,F,Grade 4,A,Akaki Campus,2007-05-14
